Page,Date,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/practice/L83106/measures/?tags=lowpriority,20180912,1,1,00:00:13,0,0.00%,0.00%,$0.00
/practice/L83111/measures/?tags=lowpriority,20180903,1,1,00:00:24,0,0.00%,0.00%,$0.00
/practice/L83111/measures/?tags=lowpriority,20180921,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/L83111/measures/?tags=lowpriority,20180925,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/L83112/measures/?tags=lowpriority,20180902,1,1,00:02:44,0,0.00%,0.00%,$10.00
/practice/L83113/measures/?tags=lowpriority,20181118,1,1,00:05:30,0,0.00%,0.00%,$0.00
/practice/L83116/measures/?tags=lowpriority,20181108,1,1,00:05:24,0,0.00%,0.00%,$0.00
/practice/L83122/measures/?tags=lowpriority,20181016,1,1,00:03:49,0,0.00%,0.00%,$0.00
/practice/L83137/measures/?tags=lowpriority,20180928,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/L83608/measures/?tags=lowpriority,20181005,1,1,00:01:59,0,0.00%,0.00%,$10.00
/practice/L83646/measures/?tags=lowpriority,20190130,1,1,00:01:13,0,0.00%,0.00%,$0.00
/practice/L83657/measures/?tags=lowpriority,20181102,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/L83663/measures/?tags=lowpriority,20190118,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/L83666/measures/?tags=lowpriority,20181124,1,1,00:00:14,0,0.00%,0.00%,$0.00
/practice/L84001/measures/?tags=lowpriority,20190128,1,1,00:00:20,0,0.00%,0.00%,$10.00
/practice/L84002/measures/?tags=lowpriority,20181029,1,1,00:00:49,1,0.00%,0.00%,$0.00
/practice/L84002/measures/?tags=lowpriority,20190105,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/L84003/measures/?tags=lowpriority,20180911,1,1,00:00:11,0,0.00%,0.00%,$0.00
/practice/L84004/measures/?tags=lowpriority,20181211,1,1,00:00:53,0,0.00%,0.00%,$0.00
/practice/L84005/measures/?tags=lowpriority,20181028,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/L84005/measures/?tags=lowpriority,20181115,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/L84011/measures/?tags=lowpriority,20181004,1,1,00:00:46,0,0.00%,0.00%,$0.00
/practice/L84011/measures/?tags=lowpriority,20181123,1,1,00:01:36,0,0.00%,0.00%,$10.00
/practice/L84011/measures/?tags=lowpriority,20190117,1,1,00:03:32,0,0.00%,0.00%,$0.00
/practice/L84012/measures/?tags=lowpriority,20181128,1,1,00:00:27,0,0.00%,0.00%,$0.00
/practice/L84014/measures/?tags=lowpriority,20181218,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/L84014/measures/?tags=lowpriority,20181221,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/L84017/measures/?tags=lowpriorityconsultation,20181129,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/L84018/measures/?tags=lowpriority,20181129,1,1,00:01:17,0,0.00%,0.00%,$0.00
/practice/L84018/measures/?tags=lowpriority,20190130,1,1,00:00:33,0,0.00%,0.00%,$0.00
/practice/L84018/measures/?tags=lowpriorityconsultation,20181129,1,1,00:00:57,0,0.00%,0.00%,$0.00
/practice/L84019/measures/?tags=lowpriority,20181213,1,1,00:00:33,0,0.00%,0.00%,$10.00
/practice/L84020/measures/?tags=lowpriority,20181008,1,1,00:02:44,0,0.00%,0.00%,$0.00
/practice/L84021/measures/?tags=lowpriority,20190123,1,1,00:01:12,0,0.00%,0.00%,$0.00
/practice/L84026/measures/?tags=lowpriority,20180926,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/L84026/measures/?tags=lowpriority,20190124,1,1,00:00:51,0,0.00%,0.00%,$10.00
/practice/L84027/measures/?tags=lowpriority,20181220,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/L84030/measures/?tags=lowpriority,20180925,1,1,00:00:54,0,0.00%,0.00%,$10.00
/practice/L84030/measures/?tags=lowpriority,20181220,1,1,00:00:26,0,0.00%,0.00%,$0.00
/practice/L84037/measures/?tags=lowpriority,20181105,1,1,00:03:33,0,0.00%,0.00%,$10.00
/practice/L84037/measures/?tags=lowpriority,20181126,1,1,00:00:51,0,0.00%,0.00%,$10.00
/practice/L84041/?tags=lowpriority,20181112,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/L84041/measures/?tags=lowpriority,20190126,1,1,00:01:44,0,0.00%,0.00%,$10.00
/practice/L84043/measures/?tags=lowpriority,20181214,1,1,00:00:36,0,0.00%,0.00%,$0.00
/practice/L84047/measures/?tags=lowpriority,20181103,1,1,00:01:07,0,0.00%,0.00%,$20.00
/practice/L84047/measures/?tags=lowpriority,20181130,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/L84047/measures/?tags=lowpriority,20181201,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/L84047/measures/?tags=lowpriority,20190104,1,1,00:01:31,0,0.00%,0.00%,$0.00
/practice/L84052/measures/?tags=lowpriority,20181003,1,1,00:02:25,0,0.00%,0.00%,$0.00
/practice/L84052/measures/?tags=lowpriority,20181109,1,1,00:00:53,0,0.00%,0.00%,$10.00
/practice/L84053/measures/?tags=lowpriority,20190125,1,1,00:02:16,0,0.00%,0.00%,$0.00
/practice/L84056/measures/?tags=lowpriority,20190130,1,1,00:00:57,0,0.00%,0.00%,$0.00
/practice/L84060/measures/?tags=lowpriority,20181113,1,1,00:00:29,0,0.00%,0.00%,$0.00
/practice/L84065/measures/?tags=lowpriority,20181127,1,1,00:01:00,0,0.00%,0.00%,$10.00
/practice/L84067/?tags=lowpriority,20181003,1,1,00:00:16,0,0.00%,0.00%,$0.00
/practice/L84068/measures/?tags=lowpriority,20190110,1,1,00:01:57,0,0.00%,0.00%,$0.00
/practice/L84070/measures/?tags=lowpriority,20190118,1,1,00:01:57,0,0.00%,0.00%,$20.00
/practice/L84072/measures/?tags=lowpriority,20181213,1,1,00:10:31,0,0.00%,0.00%,$0.00
/practice/L84077/measures/?tags=lowpriority,20180921,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/L84078/measures/?tags=lowpriority,20180929,1,1,00:00:38,0,0.00%,0.00%,$10.00
/practice/L84078/measures/?tags=lowpriority,20181212,1,1,00:00:44,0,0.00%,0.00%,$0.00
/practice/L84080/measures/?tags=lowpriority,20190120,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/L84080/measures/?tags=lowpriority,20190130,1,1,00:01:34,0,0.00%,0.00%,$0.00
/practice/L84081/measures/?tags=lowpriority,20181212,1,1,00:01:29,0,0.00%,0.00%,$0.00
/practice/L84606/measures/?tags=lowpriority,20181125,1,1,00:02:48,0,0.00%,0.00%,$0.00
/practice/L84606/measures/?tags=lowpriority,20190128,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/L84609/measures/?tags=lowpriority,20190110,1,1,00:06:02,0,0.00%,0.00%,$10.00
/practice/L85003/measures/?tags=lowpriority,20190110,1,1,00:02:33,0,0.00%,0.00%,$10.00
/practice/L85009/measures/?tags=lowpriority,20181002,1,1,00:03:15,0,0.00%,0.00%,$0.00
/practice/L85011/measures/?tags=lowpriority,20181213,1,1,00:01:33,0,0.00%,0.00%,$10.00
/practice/L85011/measures/?tags=lowpriority,20190116,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/L85012/measures/?tags=lowpriority,20180928,1,1,00:01:12,0,0.00%,0.00%,$0.00
/practice/L85027/measures/?tags=lowpriority,20190129,1,1,00:03:12,0,0.00%,0.00%,$10.00
/practice/L85032/measures/?tags=lowpriority,20180904,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/L85041/measures/?tags=lowpriority,20180923,1,1,00:00:47,0,0.00%,0.00%,$0.00
/practice/L85046/measures/?tags=lowpriority,20181008,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/L85048/measures/?tags=lowpriority,20181105,1,1,00:04:15,0,0.00%,0.00%,$0.00
/practice/L85050/measures/?tags=lowpriority,20181218,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/L85055/measures/?tags=lowpriority,20181112,1,1,00:00:10,0,0.00%,0.00%,$0.00
/practice/L85611/?tags=lowpriority,20181010,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/L85611/?tags=lowpriority,20181018,1,1,00:00:06,1,0.00%,0.00%,$10.00
/practice/L85611/measures/?tags=lowpriority,20190109,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/M81007/measures/?tags=lowpriority,20190104,1,1,00:01:34,0,0.00%,0.00%,$10.00
/practice/M81011/measures/?tags=lowpriority,20190128,1,1,00:00:48,0,0.00%,0.00%,$0.00
/practice/M81019/measures/?tags=lowpriority,20181025,1,1,00:04:01,0,0.00%,0.00%,$0.00
/practice/M81032/measures/?tags=lowpriority,20181011,1,1,00:01:16,0,0.00%,0.00%,$5.00
/practice/M81033/measures/?tags=lowpriority,20180919,1,1,00:00:51,0,0.00%,0.00%,$10.00
/practice/M81033/measures/?tags=lowpriority,20190102,1,1,00:00:17,0,0.00%,0.00%,$0.00
/practice/M81035/measures/?tags=lowpriority,20190115,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/M81046/measures/?tags=lowpriority,20181009,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M81046/measures/?tags=lowpriority,20181206,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M81055/measures/?tags=lowpriority,20181003,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M81056/measures/?tags=lowpriority,20190125,1,1,00:02:58,0,0.00%,0.00%,$20.00
/practice/M81068/measures/?tags=lowpriority,20180926,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M81069/measures/?tags=lowpriority,20181021,1,1,00:01:12,0,0.00%,0.00%,$0.00
/practice/M81072/measures/?tags=lowpriority,20181128,1,1,00:01:22,0,0.00%,0.00%,$10.00
/practice/M81072/measures/?tags=lowpriority,20190108,1,1,00:23:57,0,0.00%,0.00%,$0.00
/practice/M81073/measures/?tags=lowpriority,20181109,1,1,00:00:11,0,0.00%,0.00%,$0.00
/practice/M81074/measures/?tags=lowpriority,20181015,1,1,00:03:33,0,0.00%,0.00%,$10.00
/practice/M81629/measures/?tags=lowpriority,20190102,1,1,00:00:50,0,0.00%,0.00%,$10.00
/practice/M82003/measures/?tags=lowpriority,20181121,1,1,00:00:56,0,0.00%,0.00%,$0.00
/practice/M82003/measures/?tags=lowpriority,20181203,1,1,00:03:01,0,0.00%,0.00%,$0.00
/practice/M82004/measures/?tags=lowpriority,20181013,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M82010/measures/?tags=lowpriority,20181011,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/M82012/measures/?tags=lowpriority,20181030,1,1,00:01:01,0,0.00%,0.00%,$10.00
/practice/M82012/measures/?tags=lowpriority,20181220,1,1,00:00:51,0,0.00%,0.00%,$0.00
/practice/M82016/measures/?tags=lowpriority,20181030,1,1,00:02:15,0,0.00%,0.00%,$0.00
/practice/M82016/measures/?tags=lowpriority,20181107,1,1,00:01:24,0,0.00%,0.00%,$10.00
/practice/M82018/measures/?tags=lowpriority,20181201,1,1,00:01:19,0,0.00%,0.00%,$0.00
/practice/M82024/measures/?tags=lowpriority,20181019,1,1,00:01:56,0,0.00%,0.00%,$10.00
/practice/M82035/measures/?tags=lowpriority,20190121,1,1,00:00:23,0,0.00%,0.00%,$0.00
/practice/M82035/measures/?tags=lowpriority,20190129,1,1,00:01:00,0,0.00%,0.00%,$10.00
/practice/M82038/measures/?tags=lowpriority,20181001,1,1,00:00:11,0,0.00%,0.00%,$0.00
/practice/M82039/measures/?tags=lowpriority,20180902,1,1,00:02:47,0,0.00%,0.00%,$0.00
/practice/M82046/measures/?tags=lowpriority,20180917,1,1,00:00:38,0,0.00%,0.00%,$0.00
/practice/M82046/measures/?tags=lowpriority,20181018,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M82046/measures/?tags=lowpriority,20181106,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M82601/measures/?tags=lowpriority,20181114,1,1,00:01:39,0,0.00%,0.00%,$0.00
/practice/M83010/measures/?tags=lowpriority,20180915,1,1,00:07:35,0,0.00%,0.00%,$0.00
/practice/M83021/measures/?tags=lowpriority,20181208,1,1,00:02:17,0,0.00%,0.00%,$0.00
/practice/M83024/measures/?tags=lowpriority,20181012,1,1,00:01:38,0,0.00%,0.00%,$10.00
/practice/M83030/measures/?tags=lowpriority,20181129,1,1,00:02:04,0,0.00%,0.00%,$0.00
/practice/M83030/measures/?tags=lowpriority,20181130,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/M83032/measures/?tags=lowpriority,20181128,1,1,00:01:40,0,0.00%,0.00%,$10.00
/practice/M83042/measures/?tags=lowpriority,20181203,1,1,00:01:19,0,0.00%,0.00%,$0.00
/practice/M83042/measures/?tags=lowpriority,20181210,1,1,00:21:45,0,0.00%,0.00%,$10.00
/practice/M83042/measures/?tags=lowpriority,20181224,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M83044/measures/?tags=lowpriority,20181004,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M83045/measures/?tags=lowpriority,20181017,1,1,00:01:49,0,0.00%,0.00%,$0.00
/practice/M83050/measures/?tags=lowpriority,20190128,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M83051/measures/?tags=lowpriority,20181119,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/M83051/measures/?tags=lowpriority,20181121,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/M83051/measures/?tags=lowpriority,20181211,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/M83052/measures/?tags=lowpriority,20181012,1,1,00:00:14,0,0.00%,0.00%,$0.00
/practice/M83056/measures/?tags=lowpriority,20180902,1,1,00:03:06,0,0.00%,0.00%,$10.00
/practice/M83056/measures/?tags=lowpriority,20180914,1,1,00:01:44,0,0.00%,0.00%,$0.00
/practice/M83056/measures/?tags=lowpriority,20180928,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/M83056/measures/?tags=lowpriority,20181115,1,1,00:04:18,0,0.00%,0.00%,$0.00
/practice/M83057/measures/?tags=lowpriority,20190119,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M83066/measures/?tags=lowpriority,20181012,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M83096/measures/?tags=lowpriority,20190129,1,1,00:02:53,0,0.00%,0.00%,$10.00
/practice/M83108/measures/?tags=lowpriority,20181016,1,1,00:00:23,0,0.00%,0.00%,$10.00
/practice/M83128/measures/?tags=lowpriority,20181212,1,1,00:00:11,0,0.00%,0.00%,$0.00
/practice/M83128/measures/?tags=lowpriority,20190119,1,1,00:22:48,0,0.00%,0.00%,$0.00
/practice/M83130/measures/?tags=lowpriority,20190130,1,1,00:00:27,0,0.00%,0.00%,$10.00
/practice/M83665/measures/?tags=lowpriority,20181127,1,1,00:02:10,0,0.00%,0.00%,$10.00
/practice/M83668/measures/?tags=lowpriority,20190113,1,1,00:01:33,0,0.00%,0.00%,$0.00
/practice/M83669/measures/?tags=lowpriority,20190122,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M83700/measures/?tags=lowpriority,20181027,1,1,00:00:29,0,0.00%,0.00%,$0.00
/practice/M83712/measures/?tags=lowpriority,20181015,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M83722/measures/?tags=lowpriority,20181217,1,1,00:01:39,0,0.00%,0.00%,$0.00
/practice/M83738/measures/?tags=lowpriority,20181018,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M84001/?tags=lowpriority,20181026,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/M84007/measures/?tags=lowpriority,20181217,1,1,00:00:14,0,0.00%,0.00%,$0.00
/practice/M84008/measures/?tags=lowpriority,20181103,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M84011/measures/?tags=lowpriority,20181128,1,1,00:00:04,0,0.00%,0.00%,$0.00
/practice/M84017/measures/?tags=lowpriority,20181002,1,1,00:01:08,0,0.00%,0.00%,$10.00
/practice/M84019/measures/?tags=lowpriority,20181212,1,1,00:00:39,0,0.00%,0.00%,$25.00
/practice/M84020/measures/?tags=lowpriority,20181130,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M84025/measures/?tags=lowpriority,20190122,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M84029/measures/?tags=lowpriority,20180929,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M84029/measures/?tags=lowpriority,20180930,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/M84036/measures/?tags=lowpriority,20181012,1,1,00:01:07,0,0.00%,0.00%,$0.00
/practice/M84047/?tags=lowpriority,20181030,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/M84049/measures/?tags=lowpriority,20180906,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/M84049/measures/?tags=lowpriority,20180910,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M84049/measures/?tags=lowpriority,20190127,1,1,00:01:44,0,0.00%,0.00%,$10.00
/practice/M84062/measures/?tags=lowpriority,20190117,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M84069/measures/?tags=lowpriority,20181014,1,1,00:00:44,0,0.00%,0.00%,$0.00
/practice/M84609/measures/?tags=lowpriority,20180919,1,1,00:09:46,0,0.00%,0.00%,$10.00
/practice/M84616/?tags=lowpriority,20180901,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/M84620/measures/?tags=lowpriority,20181003,1,1,00:00:52,0,0.00%,0.00%,$10.00
/practice/M84629/measures/?tags=lowpriority,20190107,1,1,00:01:42,0,0.00%,0.00%,$0.00
/practice/M84629/measures/?tags=lowpriority,20190108,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M85002/measures/?tags=lowpriority,20190120,1,1,00:00:20,0,0.00%,0.00%,$0.00
/practice/M85024/measures/?tags=lowpriority,20181128,1,1,00:01:32,0,0.00%,0.00%,$10.00
/practice/M85025/measures/?tags=lowpriority,20181119,1,1,00:02:03,0,0.00%,0.00%,$25.00
/practice/M85028/measures/?tags=lowpriority,20181213,1,1,00:04:52,0,0.00%,0.00%,$0.00
/practice/M85033/measures/?tags=lowpriority,20181011,1,1,00:01:16,0,0.00%,0.00%,$10.00
/practice/M85033/measures/?tags=lowpriority,20190129,1,1,00:03:00,0,0.00%,0.00%,$10.00
/practice/M85041/measures/?tags=lowpriority,20181012,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M85041/measures/?tags=lowpriority,20190112,1,1,00:01:55,0,0.00%,0.00%,$10.00
/practice/M85041/measures/?tags=lowpriority,20190129,1,1,00:00:59,0,0.00%,0.00%,$0.00
/practice/M85052/measures/?tags=lowpriority,20181130,1,1,00:04:01,0,0.00%,0.00%,$0.00
/practice/M85064/measures/?tags=lowpriority,20180914,1,1,00:01:33,0,0.00%,0.00%,$10.00
/practice/M85065/measures/?tags=lowpriority,20190118,1,1,00:01:25,0,0.00%,0.00%,$20.00
/practice/M85068/measures/?tags=lowpriority,20190130,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/M85069/measures/?tags=lowpriority,20190116,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M85083/measures/?tags=lowpriority,20180919,1,1,00:01:46,0,0.00%,0.00%,$0.00
/practice/M85083/measures/?tags=lowpriority,20181221,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M85084/measures/?tags=lowpriority,20181016,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M85085/measures/?tags=lowpriority,20190120,1,1,00:02:11,0,0.00%,0.00%,$0.00
/practice/M85086/measures/?tags=lowpriority,20180920,1,1,00:03:05,0,0.00%,0.00%,$10.00
/practice/M85098/measures/?tags=lowpriority,20180917,1,1,00:01:08,0,0.00%,0.00%,$10.00
/practice/M85098/measures/?tags=lowpriority,20181127,1,1,00:00:58,0,0.00%,0.00%,$10.00
/practice/M85108/measures/?tags=lowpriority,20181106,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M85123/measures/?tags=lowpriority,20190117,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/M85123/measures/?tags=lowpriority,20190120,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/M85123/measures/?tags=lowpriority,20190122,1,1,00:00:16,0,0.00%,0.00%,$10.00
/practice/M85133/measures/?tags=lowpriority,20190120,1,1,00:00:45,0,0.00%,0.00%,$0.00
/practice/M85141/?tags=lowpriority,20180917,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/M85145/measures/?tags=lowpriority,20181211,1,1,00:00:09,0,0.00%,0.00%,$0.00
/practice/M85174/measures/?tags=lowpriority,20180920,1,1,00:01:40,0,0.00%,0.00%,$0.00
/practice/M85174/measures/?tags=lowpriority,20181018,1,1,00:02:19,0,0.00%,0.00%,$10.00
/practice/M85176/measures/?tags=lowpriority,20181224,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/M85177/measures/?tags=lowpriority,20180920,1,1,00:02:24,0,0.00%,0.00%,$0.00
/practice/M85178/measures/?tags=lowpriority,20190112,1,1,00:02:13,0,0.00%,0.00%,$0.00
/practice/M85686/measures/?tags=lowpriority,20181118,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M85739/measures/?tags=lowpriority,20180921,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M85739/measures/?tags=lowpriority,20181130,1,1,00:00:23,0,0.00%,0.00%,$10.00
/practice/M85746/measures/?tags=lowpriority,20190106,1,1,00:01:49,0,0.00%,0.00%,$0.00
/practice/M85749/measures/?tags=lowpriority,20181130,1,1,00:02:40,0,0.00%,0.00%,$10.00
/practice/M85783/?tags=lowpriority,20180906,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/M86003/measures/?tags=lowpriority,20181122,1,1,00:01:54,0,0.00%,0.00%,$20.00
/practice/M86010/?tags=lowpriority,20181004,1,1,00:00:10,0,0.00%,0.00%,$0.00
/practice/M86010/measures/?tags=lowpriority,20181109,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M86015/measures/?tags=lowpriority,20190115,1,1,00:00:07,0,0.00%,0.00%,$0.00
/practice/M86016/measures/?tags=lowpriority,20190122,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M86018/measures/?tags=lowpriority,20181011,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M86020/measures/?tags=lowpriority,20181004,1,1,00:01:29,0,0.00%,0.00%,$0.00
/practice/M87001/measures/?tags=lowpriority,20181020,1,1,00:01:25,0,0.00%,0.00%,$0.00
/practice/M87001/measures/?tags=lowpriority,20181023,1,1,00:01:24,0,0.00%,0.00%,$10.00
/practice/M87013/measures/?tags=lowpriority,20190119,1,1,00:02:28,0,0.00%,0.00%,$10.00
/practice/M87018/measures/?tags=lowpriority,20180901,1,1,00:01:26,0,0.00%,0.00%,$15.00
/practice/M87023/measures/?tags=lowpriority,20190125,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/M87034/measures/?tags=lowpriority,20181006,1,1,00:00:50,0,0.00%,0.00%,$0.00
/practice/M87037/measures/?tags=lowpriority,20181009,1,1,00:01:18,0,0.00%,0.00%,$10.00
/practice/M88004/measures/?tags=lowpriority,20190128,1,1,00:02:07,0,0.00%,0.00%,$0.00
/practice/M88006/measures/?tags=lowpriority,20181102,1,1,00:02:10,0,0.00%,0.00%,$0.00
/practice/M88006/measures/?tags=lowpriority,20181205,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M88009/measures/?tags=lowpriority,20180905,1,1,00:00:08,0,0.00%,0.00%,$10.00
/practice/M88009/measures/?tags=lowpriority,20181129,1,1,00:00:23,0,0.00%,0.00%,$0.00
/practice/M88016/measures/?tags=lowpriority,20181202,1,1,00:00:46,0,0.00%,0.00%,$0.00
/practice/M88020/measures/?tags=lowpriority,20180901,1,1,00:02:27,0,0.00%,0.00%,$20.00
/practice/M88645/measures/?tags=lowpriority,20181119,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/M89003/measures/?tags=lowpriority,20181001,1,1,00:02:49,0,0.00%,0.00%,$0.00
/practice/M89004/measures/?tags=lowpriority,20181004,1,1,00:00:20,0,0.00%,0.00%,$10.00
/practice/M89009/?tags=lowpriority,20181002,1,1,00:00:11,0,0.00%,0.00%,$0.00
/practice/M89017/measures/?tags=lowpriority,20190113,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M89028/measures/?tags=lowpriority,20181103,1,1,00:02:12,0,0.00%,0.00%,$0.00
/practice/M89606/measures/?tags=lowpriority,20181031,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M89606/measures/?tags=lowpriority,20181224,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M89608/measures/?tags=lowpriority,20181004,1,1,00:01:19,0,0.00%,0.00%,$10.00
/practice/M89608/measures/?tags=lowpriority,20181129,1,1,00:02:05,0,0.00%,0.00%,$0.00
/practice/M91009/measures/?tags=lowpriority,20180924,1,1,00:02:16,0,0.00%,0.00%,$0.00
/practice/M91009/measures/?tags=lowpriority,20181116,1,1,00:02:24,0,0.00%,0.00%,$0.00
/practice/M91015/measures/?tags=lowpriority,20181015,1,1,00:02:50,0,0.00%,0.00%,$0.00
/practice/M91604/measures/?tags=lowpriority,20181022,1,1,00:00:13,0,0.00%,0.00%,$0.00
/practice/M91611/measures/?tags=lowpriority,20181204,1,1,00:00:11,0,0.00%,0.00%,$10.00
/practice/M91640/measures/?tags=lowpriority,20181128,1,1,00:05:19,0,0.00%,0.00%,$10.00
/practice/M91655/measures/?tags=lowpriority,20181221,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/M92013/measures/?tags=lowpriority,20181112,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/M92013/measures/?tags=lowpriority,20181125,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/M92019/measures/?tags=lowpriority,20190114,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/M92020/measures/?tags=lowpriority,20190105,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/M92642/?tags=lowpriority,20181016,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/N81001/measures/?tags=lowpriority,20181128,1,1,00:01:30,0,0.00%,0.00%,$10.00
/practice/N81005/measures/?tags=lowpriority,20190110,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/N81013/measures/?tags=lowpriority,20181004,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/N81013/measures/?tags=lowpriority,20181007,1,1,00:01:13,0,0.00%,0.00%,$0.00
/practice/N81031/measures/?tags=lowpriority,20181127,1,1,00:05:31,0,0.00%,0.00%,$10.00
/practice/N81034/measures/?tags=lowpriority,20181128,1,1,00:00:02,0,0.00%,0.00%,$0.00
/practice/N81035/measures/?tags=lowpriority,20181012,1,1,00:02:40,0,0.00%,0.00%,$0.00
/practice/N81038/measures/?tags=lowpriority,20181010,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/N81039/measures/?tags=lowpriority,20181128,1,1,00:05:26,0,0.00%,0.00%,$0.00
/practice/N81048/measures/?tags=lowpriority,20181015,1,1,00:01:45,0,0.00%,0.00%,$10.00
/practice/N81052/measures/?tags=lowpriority,20181205,1,1,00:03:28,0,0.00%,0.00%,$0.00
/practice/N81063/measures/?tags=lowpriority,20181129,1,1,00:00:00,0,0.00%,100.00%,$0.00
